GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300175,1610612748,MIA,Miami,1631170,Jaime Jaquez Jr.,Jaime,F,,38.000000:28,8.0,17.0,0.471,2.0,7.0,0.286,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,3.0,3.0,20.0,2.0
0022300175,1610612748,MIA,Miami,1629312,Haywood Highsmith,Haywood,F,,33.000000:43,3.0,13.0,0.231,0.0,5.0,0.0,5.0,7.0,0.714,1.0,5.0,6.0,5.0,2.0,1.0,1.0,2.0,11.0,10.0
0022300175,1610612748,MIA,Miami,1628389,Bam Adebayo,Bam,C,,39.000000:21,9.0,12.0,0.75,0.0,0.0,0.0,8.0,8.0,1.0,4.0,13.0,17.0,4.0,2.0,2.0,3.0,2.0,26.0,-5.0
0022300175,1610612748,MIA,Miami,1629130,Duncan Robinson,Duncan,G,,30.000000:14,5.0,15.0,0.333,1.0,10.0,0.1,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,11.0,-1.0
0022300175,1610612748,MIA,Miami,200768,Kyle Lowry,Kyle,G,,33.000000:26,4.0,8.0,0.5,4.0,6.0,0.667,5.0,5.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,3.0,1.0,17.0,10.0
0022300175,1610612748,MIA,Miami,201567,Kevin Love,Kevin,,,13.000000:38,2.0,4.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,7.0,10.0
0022300175,1610612748,MIA,Miami,1626196,Josh Richardson,Josh,,,22.000000:45,6.0,7.0,0.857,3.0,4.0,0.75,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,15.0
0022300175,1610612748,MIA,Miami,1630696,Dru Smith,Dru,,,28.000000:01,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,9.0,-1.0
0022300175,1610612748,MIA,Miami,1631288,Jamal Cain,Jamal,,,0.000000:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022300175,1610612748,MIA,Miami,1628418,Thomas Bryant,Thomas,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
