GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300174,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,34.000000:06,10.0,18.0,0.556,3.0,9.0,0.333,4.0,6.0,0.667,0.0,5.0,5.0,4.0,0.0,1.0,1.0,2.0,27.0,42.0
0022300174,1610612738,BOS,Boston,204001,Kristaps Porzingis,Kristaps,C,,27.000000:32,9.0,14.0,0.643,3.0,7.0,0.429,0.0,1.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,3.0,1.0,21.0,12.0
0022300174,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,25.000000:32,2.0,5.0,0.4,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,0.0,1.0,0.0,2.0,4.0,20.0
0022300174,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,29.000000:48,4.0,9.0,0.444,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,1.0,2.0,4.0,2.0,8.0,22.0
0022300174,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,18.000000:25,4.0,6.0,0.667,4.0,6.0,0.667,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,12.0,-2.0
0022300174,1610612738,BOS,Boston,201143,Al Horford,Al,,,24.000000:01,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,0.0,1.0,6.0,7.0,4.0,0.0,0.0,0.0,2.0,7.0,11.0
0022300174,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,24.000000:31,2.0,5.0,0.4,1.0,3.0,0.333,2.0,2.0,1.0,3.0,3.0,6.0,4.0,0.0,0.0,1.0,1.0,7.0,14.0
0022300174,1610612738,BOS,Boston,1628436,Luke Kornet,Luke,,,8.000000:47,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0
0022300174,1610612738,BOS,Boston,1630625,Dalano Banton,Dalano,,,6.000000:03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
0022300174,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,,4.000000:47,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.0
0022300174,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,,4.000000:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0
0022300174,1610612738,BOS,Boston,1630205,Lamar Stevens,Lamar,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
