GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300263,1610612745,HOU,Houston,1628415,Dillon Brooks,Dillon,F,,23.000000:24,4.0,7.0,0.571,1.0,4.0,0.25,2.0,3.0,0.667,1.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0,11.0,-22.0
0022300263,1610612745,HOU,Houston,1631095,Jabari Smith Jr.,Jabari,F,,32.000000:07,6.0,14.0,0.429,2.0,7.0,0.286,1.0,2.0,0.5,1.0,6.0,7.0,2.0,0.0,1.0,0.0,3.0,15.0,-22.0
0022300263,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,28.000000:10,10.0,18.0,0.556,2.0,6.0,0.333,0.0,0.0,0.0,2.0,5.0,7.0,4.0,1.0,0.0,1.0,3.0,22.0,-19.0
0022300263,1610612745,HOU,Houston,1630224,Jalen Green,Jalen,G,,34.000000:14,8.0,12.0,0.667,5.0,8.0,0.625,5.0,6.0,0.833,0.0,6.0,6.0,9.0,0.0,1.0,2.0,0.0,26.0,-11.0
0022300263,1610612745,HOU,Houston,1628988,Aaron Holiday,Aaron,G,,35.000000:05,4.0,10.0,0.4,0.0,5.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,9.0,-16.0
0022300263,1610612745,HOU,Houston,1629111,Jock Landale,Jock,,,13.000000:36,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,4.0
0022300263,1610612745,HOU,Houston,203493,Reggie Bullock Jr.,Reggie,,,11.000000:52,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,-1.0
0022300263,1610612745,HOU,Houston,1631106,Tari Eason,Tari,,,16.000000:42,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0
0022300263,1610612745,HOU,Houston,201145,Jeff Green,Jeff,,,22.000000:01,4.0,6.0,0.667,2.0,3.0,0.667,2.0,3.0,0.667,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,12.0,4.0
0022300263,1610612745,HOU,Houston,1631257,Jermaine Samuels Jr.,Jermaine,,,5.000000:47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
0022300263,1610612745,HOU,Houston,1641715,Cam Whitmore,Cam,,,5.000000:47,3.0,4.0,0.75,1.0,2.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0
0022300263,1610612745,HOU,Houston,1631466,Nate Williams,Nate,,,5.000000:47,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0
0022300263,1610612745,HOU,Houston,1630207,Nate Hinton,Nate,,,5.000000:30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0
0022300263,1610612745,HOU,Houston,1626246,Boban Marjanovic,Boban,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300263,1610612743,DEN,Denver,203200,Justin Holiday,Justin,F,,26.000000:35,4.0,7.0,0.571,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,2.0,11.0,27.0
0022300263,1610612743,DEN,Denver,1629008,Michael Porter Jr.,Michael,F,,33.000000:49,11.0,17.0,0.647,7.0,12.0,0.583,1.0,3.0,0.333,2.0,8.0,10.0,5.0,1.0,0.0,0.0,2.0,30.0,26.0
0022300263,1610612743,DEN,Denver,203999,Nikola Jokic,Nikola,C,,33.000000:21,12.0,19.0,0.632,1.0,2.0,0.5,7.0,8.0,0.875,6.0,4.0,10.0,15.0,1.0,0.0,0.0,2.0,32.0,29.0
0022300263,1610612743,DEN,Denver,203484,Kentavious Caldwell-Pope,Kentavious,G,,31.000000:36,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,21.0
0022300263,1610612743,DEN,Denver,1627750,Jamal Murray,Jamal,G,,22.000000:22,4.0,14.0,0.286,3.0,8.0,0.375,5.0,5.0,1.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,16.0,14.0
0022300263,1610612743,DEN,Denver,202704,Reggie Jackson,Reggie,,,23.000000:45,6.0,14.0,0.429,2.0,7.0,0.286,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,14.0,-1.0
0022300263,1610612743,DEN,Denver,1630192,Zeke Nnaji,Zeke,,,18.000000:20,2.0,4.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75,2.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,7.0,-17.0
0022300263,1610612743,DEN,Denver,1631128,Christian Braun,Christian,,,18.000000:36,4.0,7.0,0.571,1.0,2.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,11.0,0.0
0022300263,1610612743,DEN,Denver,1631124,Julian Strawther,Julian,,,13.000000:17,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0
0022300263,1610612743,DEN,Denver,201599,DeAndre Jordan,DeAndre,,,5.000000:49,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-11.0
0022300263,1610612743,DEN,Denver,1631221,Collin Gillespie,Collin,,,3.000000:08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.0
0022300263,1610612743,DEN,Denver,1641816,Hunter Tyson,Hunter,,,3.000000:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0
0022300263,1610612743,DEN,Denver,1630296,Braxton Key,Braxton,,,3.000000:08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-9.0
0022300263,1610612743,DEN,Denver,1629618,Jalen Pickett,Jalen,,,3.000000:08,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0
0022300263,1610612743,DEN,Denver,1631212,Peyton Watson,Peyton,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
