GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300262,1610612740,NOP,New Orleans,1629627,Zion Williamson,Zion,F,,33.000000:15,11.0,12.0,0.917,0.0,0.0,0.0,11.0,12.0,0.917,1.0,7.0,8.0,6.0,3.0,0.0,2.0,1.0,33.0,16.0
0022300262,1610612740,NOP,New Orleans,202685,Jonas Valanciunas,Jonas,C,,31.000000:34,8.0,9.0,0.889,0.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,6.0,3.0,0.0,0.0,2.0,5.0,19.0,18.0
0022300262,1610612740,NOP,New Orleans,1630529,Herbert Jones,Herbert,G,,32.000000:44,3.0,8.0,0.375,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,5.0,2.0,7.0,14.0
0022300262,1610612740,NOP,New Orleans,203468,CJ McCollum,CJ,G,,28.000000:08,7.0,16.0,0.438,3.0,8.0,0.375,3.0,3.0,1.0,1.0,3.0,4.0,5.0,2.0,1.0,2.0,3.0,20.0,19.0
0022300262,1610612740,NOP,New Orleans,1641722,Jordan Hawkins,Jordan,,,23.000000:56,4.0,10.0,0.4,3.0,8.0,0.375,5.0,6.0,0.833,2.0,3.0,5.0,2.0,0.0,0.0,2.0,2.0,16.0,-7.0
0022300262,1610612740,NOP,New Orleans,1630230,Naji Marshall,Naji,,,18.000000:34,1.0,4.0,0.25,1.0,3.0,0.333,1.0,2.0,0.5,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,-3.0
0022300262,1610612740,NOP,New Orleans,1630631,Jose Alvarado,Jose,,,9.000000:20,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,5.0,-12.0
0022300262,1610612740,NOP,New Orleans,203469,Cody Zeller,Cody,,,13.000000:10,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,-9.0
0022300262,1610612740,NOP,New Orleans,1630700,Dyson Daniels,Dyson,,,14.000000:16,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0
0022300262,1610612740,NOP,New Orleans,1630184,Kira Lewis Jr.,Kira,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300262,1610612740,NOP,New Orleans,1630526,Jeremiah Robinson-Earl,Jeremiah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
