GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300261,1610612762,UTA,Utah,1631323,Simone Fontecchio,Simone,F,,25.000000:28,4.0,13.0,0.308,4.0,8.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,12.0,-10.0
0022300261,1610612762,UTA,Utah,1628381,John Collins,John,F,,29.000000:18,7.0,14.0,0.5,3.0,5.0,0.6,0.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,17.0,-8.0
0022300261,1610612762,UTA,Utah,1630209,Omer Yurtseven,Omer,C,,15.000000:26,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,4.0,-11.0
0022300261,1610612762,UTA,Utah,1641718,Keyonte George,Keyonte,G,,23.000000:41,2.0,6.0,0.333,2.0,4.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,8.0,-7.0
0022300261,1610612762,UTA,Utah,203903,Jordan Clarkson,Jordan,G,,27.000000:11,4.0,10.0,0.4,2.0,5.0,0.4,2.0,3.0,0.667,1.0,2.0,3.0,5.0,0.0,0.0,4.0,0.0,12.0,-14.0
0022300261,1610612762,UTA,Utah,1631117,Walker Kessler,Walker,,,27.000000:47,4.0,11.0,0.364,0.0,2.0,0.0,1.0,2.0,0.5,3.0,5.0,8.0,2.0,1.0,6.0,1.0,0.0,9.0,-2.0
0022300261,1610612762,UTA,Utah,1629659,Talen Horton-Tucker,Talen,,,24.000000:19,2.0,12.0,0.167,1.0,5.0,0.2,0.0,0.0,0.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,5.0,-7.0
0022300261,1610612762,UTA,Utah,203482,Kelly Olynyk,Kelly,,,17.000000:39,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,5.0,-13.0
0022300261,1610612762,UTA,Utah,1629012,Collin Sexton,Collin,,,22.000000:08,3.0,10.0,0.3,1.0,4.0,0.25,2.0,3.0,0.667,1.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,9.0,-3.0
0022300261,1610612762,UTA,Utah,1630534,Ochai Agbaji,Ochai,,,21.000000:13,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,5.0,-1.0
0022300261,1610612762,UTA,Utah,1629677,Luka Samanic,Luka,,,5.000000:50,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,6.0
0022300261,1610612762,UTA,Utah,1630695,Micah Potter,Micah,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300261,1610612763,MEM,Memphis,1631223,David Roddy,David,F,,24.000000:58,7.0,11.0,0.636,5.0,9.0,0.556,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,2.0,19.0,0.0
0022300261,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,Jaren,F,,34.000000:40,8.0,19.0,0.421,0.0,3.0,0.0,4.0,4.0,1.0,3.0,3.0,6.0,1.0,1.0,6.0,1.0,2.0,20.0,14.0
0022300261,1610612763,MEM,Memphis,202687,Bismack Biyombo,Bismack,C,,30.000000:15,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,3.0,5.0,3.0,6.0,5.0
