GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300258,1610612747,LAL,Los Angeles,1627752,Taurean Prince,Taurean,F,,22.000000:43,3,4,0.75,3,4,0.75,0,0,0.0,0,1,1,1,1,0,1,0,9,26.0
0022300258,1610612747,LAL,Los Angeles,2544,LeBron James,LeBron,F,,28.000000:42,9,19,0.474,2,6,0.333,5,5,1.0,2,6,8,3,0,0,1,0,25,26.0
0022300258,1610612747,LAL,Los Angeles,203076,Anthony Davis,Anthony,C,,29.000000:07,9,15,0.6,0,0,0.0,10,13,0.769,4,12,16,4,1,3,0,1,28,29.0
0022300258,1610612747,LAL,Los Angeles,1631108,Max Christie,Max,G,,22.000000:22,0,3,0.0,0,2,0.0,5,5,1.0,0,2,2,2,0,1,2,1,5,13.0
0022300258,1610612747,LAL,Los Angeles,1626156,D'Angelo Russell,D'Angelo,G,,34.000000:19,13,17,0.765,5,7,0.714,4,5,0.8,0,4,4,9,1,2,3,0,35,31.0
0022300258,1610612747,LAL,Los Angeles,1630559,Austin Reaves,Austin,,,24.000000:21,3,8,0.375,0,4,0.0,0,0,0.0,1,2,3,4,0,1,2,2,6,13.0
0022300258,1610612747,LAL,Los Angeles,1629629,Cam Reddish,Cam,,,19.000000:32,0,3,0.0,0,2,0.0,0,0,0.0,0,3,3,2,0,0,1,2,0,13.0
0022300258,1610612747,LAL,Los Angeles,1626174,Christian Wood,Christian,,,25.000000:05,4,9,0.444,0,4,0.0,4,4,1.0,0,9,9,0,1,2,1,1,12,2.0
0022300258,1610612747,LAL,Los Angeles,1629637,Jaxson Hayes,Jaxson,,,6.000000:53,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,-4.0
0022300258,1610612747,LAL,Los Angeles,1641720,Jalen Hood-Schifino,Jalen,,,10.000000:41,3,4,0.75,1,2,0.5,3,6,0.5,0,1,1,1,0,0,1,2,10,-6.0
0022300258,1610612747,LAL,Los Angeles,1641721,Maxwell Lewis,Maxwell,,,7.000000:22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,2,0,0,1,0,-3.0
0022300258,1610612747,LAL,Los Angeles,1641793,D'Moi Hodge,D'Moi,,,4.000000:53,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,1,3,-7.0
0022300258,1610612747,LAL,Los Angeles,1641788,Alex Fudge,Alex,,,4.000000:00,0,3,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-3.0
0022300258,1610612765,DET,Detroit,1641709,Ausar Thompson,Ausar,F,,20.000000:52,6,11,0.545,0,3,0.0,0,0,0.0,1,5,6,0,1,0,0,4,12,-23.0
0022300258,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,F,,24.000000:47,4,9,0.444,3,7,0.429,1,1,1.0,2,1,3,0,0,1,2,3,12,-20.0
0022300258,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,17.000000:30,3,8,0.375,0,0,0.0,0,0,0.0,4,3,7,0,0,1,2,3,6,-20.0
0022300258,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,23.000000:27,6,15,0.4,2,4,0.5,1,1,1.0,0,4,4,5,1,0,2,1,15,-33.0
0022300258,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,G,,18.000000:49,1,6,0.167,1,2,0.5,4,4,1.0,0,1,1,3,1,0,1,6,7,-17.0
0022300258,1610612765,DET,Detroit,1631204,Marcus Sasser,Marcus,,,27.000000:46,3,8,0.375,1,2,0.5,2,2,1.0,0,1,1,8,2,1,1,2,9,-8.0
0022300258,1610612765,DET,Detroit,1630587,Isaiah Livers,Isaiah,,,22.000000:06,5,8,0.625,4,6,0.667,0,0,0.0,0,3,3,2,0,0,2,2,14,-12.0
0022300258,1610612765,DET,Detroit,1630164,James Wiseman,James,,,11.000000:43,2,2,1.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,1,2,4,0.0
0022300258,1610612765,DET,Detroit,202692,Alec Burks,Alec,,,10.000000:28,2,7,0.286,1,3,0.333,1,1,1.0,1,0,1,0,0,0,0,1,6,-8.0
0022300258,1610612765,DET,Detroit,1630165,Killian Hayes,Killian,,,21.000000:56,3,9,0.333,0,3,0.0,1,1,1.0,0,1,1,8,2,0,0,2,7,8.0
0022300258,1610612765,DET,Detroit,1628963,Marvin Bagley III,Marvin,,,14.000000:29,2,4,0.5,0,0,0.0,0,2,0.0,1,1,2,0,0,0,0,0,4,-4.0
0022300258,1610612765,DET,Detroit,1630649,Stanley Umude,Stanley,,,20.000000:12,2,9,0.222,2,5,0.4,2,2,1.0,0,5,5,2,1,0,3,5,8,3.0
0022300258,1610612765,DET,Detroit,1628995,Kevin Knox II,Kevin,,,5.000000:55,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,4.0
