GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300260,1610612756,PHX,Phoenix,1629006,Josh Okogie,Josh,F,,23.000000:34,2.0,4.0,0.5,0.0,0.0,0.0,6.0,6.0,1.0,4.0,3.0,7.0,2.0,0.0,0.0,0.0,1.0,10.0,1.0
0022300260,1610612756,PHX,Phoenix,201142,Kevin Durant,Kevin,F,,35.000000:31,11.0,30.0,0.367,2.0,8.0,0.25,6.0,6.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,1.0,1.0,30.0,-1.0
0022300260,1610612756,PHX,Phoenix,203994,Jusuf Nurkic,Jusuf,C,,29.000000:45,8.0,12.0,0.667,1.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,14.0,6.0,0.0,2.0,2.0,3.0,19.0,2.0
0022300260,1610612756,PHX,Phoenix,201569,Eric Gordon,Eric,G,,33.000000:41,4.0,9.0,0.444,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,10.0,-9.0
0022300260,1610612756,PHX,Phoenix,1626164,Devin Booker,Devin,G,,32.000000:30,2.0,12.0,0.167,0.0,4.0,0.0,4.0,4.0,1.0,0.0,5.0,5.0,5.0,0.0,0.0,2.0,3.0,8.0,-15.0
0022300260,1610612756,PHX,Phoenix,1630692,Jordan Goodwin,Jordan,,,22.000000:57,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,2.0,2.0,9.0,3.0
0022300260,1610612756,PHX,Phoenix,1629139,Yuta Watanabe,Yuta,,,15.000000:55,0.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0
0022300260,1610612756,PHX,Phoenix,1629234,Drew Eubanks,Drew,,,18.000000:15,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,-9.0
0022300260,1610612756,PHX,Phoenix,1628966,Keita Bates-Diop,Keita,,,12.000000:58,3.0,5.0,0.6,0.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,-7.0
0022300260,1610612756,PHX,Phoenix,1629002,Chimezie Metu,Chimezie,,,14.000000:54,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,-4.0
0022300260,1610612756,PHX,Phoenix,1628962,Udoka Azubuike,Udoka,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300260,1610612756,PHX,Phoenix,1629626,Bol Bol,Bol,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300260,1610612756,PHX,Phoenix,1630240,Saben Lee,Saben,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022300260,1610612761,TOR,Toronto,1628384,OG Anunoby,OG,F,,33.000000:31,5.0,10.0,0.5,3.0,5.0,0.6,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,3.0,13.0,1.0
0022300260,1610612761,TOR,Toronto,1627783,Pascal Siakam,Pascal,F,,36.000000:06,9.0,21.0,0.429,1.0,5.0,0.2,3.0,3.0,1.0,3.0,6.0,9.0,3.0,1.0,0.0,3.0,4.0,22.0,9.0
0022300260,1610612761,TOR,Toronto,1627751,Jakob Poeltl,Jakob,C,,29.000000:43,8.0,9.0,0.889,0.0,0.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,1.0,0.0,1.0,2.0,4.0,17.0,1.0
0022300260,1610612761,TOR,Toronto,1630567,Scottie Barnes,Scottie,G,,37.000000:43,7.0,15.0,0.467,1.0,3.0,0.333,8.0,8.0,1.0,2.0,5.0,7.0,4.0,0.0,3.0,0.0,4.0,23.0,14.0
0022300260,1610612761,TOR,Toronto,203471,Dennis Schroder,Dennis,G,,33.000000:41,3.0,11.0,0.273,1.0,2.0,0.5,1.0,1.0,1.0,1.0,5.0,6.0,12.0,1.0,0.0,0.0,2.0,8.0,-2.0
